state_fips,county_fips,bus.bank,bank,time,adopt,NAME.x,pop,NAME.y,unemployment
39,39061,50,2528,9,0,"Hamilton County, Ohio",830639,"Hamilton County, Ohio",5.383129902889298
39,39067,0,35,9,0,"Harrison County, Ohio",14483,"Harrison County, Ohio",5.93671679197995
39,39071,10,121,9,0,"Highland County, Ohio",43317,"Highland County, Ohio",4.812255003094697
39,39073,1,87,9,0,"Hocking County, Ohio",28050,"Hocking County, Ohio",3.807332640641235
39,39079,0,84,9,0,"Jackson County, Ohio",32653,"Jackson County, Ohio",6.902097433491925
39,39081,2,131,9,0,"Jefferson County, Ohio",65249,"Jefferson County, Ohio",5.609854063462311
39,39083,4,122,9,0,"Knox County, Ohio",62721,"Knox County, Ohio",4.205638255829271
39,39087,1,74,9,0,"Lawrence County, Ohio",58240,"Lawrence County, Ohio",4.976665751598102
39,39089,6,491,9,0,"Licking County, Ohio",178519,"Licking County, Ohio",3.7285709416856956
39,39091,7,132,9,0,"Logan County, Ohio",46150,"Logan County, Ohio",4.472111106117129
39,39097,1,122,9,0,"Madison County, Ohio",43824,"Madison County, Ohio",3.841991341991342
39,39105,0,20,9,0,"Meigs County, Ohio",22210,"Meigs County, Ohio",8.32618945563652
39,39109,8,284,9,0,"Miami County, Ohio",108774,"Miami County, Ohio",4.169224758609142
39,39111,0,6,9,0,"Monroe County, Ohio",13385,"Monroe County, Ohio",4.74160895045285
39,39113,24,1944,9,0,"Montgomery County, Ohio",537309,"Montgomery County, Ohio",6.263960119882234
39,39115,0,25,9,0,"Morgan County, Ohio",13802,"Morgan County, Ohio",3.9857420609202854
39,39117,0,82,9,0,"Morrow County, Ohio",34950,"Morrow County, Ohio",2.6619733802661973
39,39119,4,328,9,0,"Muskingum County, Ohio",86410,"Muskingum County, Ohio",5.298549586472624
39,39121,0,14,9,0,"Noble County, Ohio",14115,"Noble County, Ohio",4.769065520945221
39,39127,0,88,9,0,"Perry County, Ohio",35408,"Perry County, Ohio",6.118169483162699
39,39129,1,170,9,0,"Pickaway County, Ohio",58539,"Pickaway County, Ohio",4.43549932911635
39,39131,1,85,9,0,"Pike County, Ohio",27088,"Pike County, Ohio",5.049969045723888
39,39135,0,105,9,0,"Preble County, Ohio",40999,"Preble County, Ohio",3.244227834391769
39,39141,3,236,9,0,"Ross County, Ohio",77093,"Ross County, Ohio",6.032595475553394
39,39145,2,194,9,0,"Scioto County, Ohio",74008,"Scioto County, Ohio",6.942835729372487
39,39149,2,91,9,0,"Shelby County, Ohio",48230,"Shelby County, Ohio",5.2091799218236
39,39159,3,119,9,0,"Union County, Ohio",62784,"Union County, Ohio",2.787203900767634
39,39163,0,32,9,0,"Vinton County, Ohio",12800,"Vinton County, Ohio",5.755764304013663
39,39165,16,484,9,0,"Warren County, Ohio",242337,"Warren County, Ohio",3.424438112259522
39,39167,0,83,9,0,"Washington County, Ohio",59771,"Washington County, Ohio",4.5581851281333146
42,42011,27,755,10,11,"Berks County, Pennsylvania",428849,"Berks County, Pennsylvania",5.580697266849396
42,42017,40,959,10,11,"Bucks County, Pennsylvania",646538,"Bucks County, Pennsylvania",4.165563676123612
42,42029,40,546,10,11,"Chester County, Pennsylvania",534413,"Chester County, Pennsylvania",4.105560527100771
42,42045,20,827,10,11,"Delaware County, Pennsylvania",576830,"Delaware County, Pennsylvania",6.185421849122642
42,42071,22,474,10,11,"Lancaster County, Pennsylvania",552984,"Lancaster County, Pennsylvania",3.61713889348577
42,42077,27,616,10,11,"Lehigh County, Pennsylvania",374557,"Lehigh County, Pennsylvania",6.205591009916151
42,42091,45,1038,10,11,"Montgomery County, Pennsylvania",856553,"Montgomery County, Pennsylvania",4.4832466071303
42,42095,12,581,10,11,"Northampton County, Pennsylvania",312951,"Northampton County, Pennsylvania",4.576575210954474
42,42101,59,2264,10,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446
42,42001,5,174,10,11,"Adams County, Pennsylvania",103852,"Adams County, Pennsylvania",3.851503759398496
42,42015,4,51,10,11,"Bradford County, Pennsylvania",59967,"Bradford County, Pennsylvania",4.744590596371155
42,42023,0,5,10,11,"Cameron County, Pennsylvania",4547,"Cameron County, Pennsylvania",10.236966824644549
42,42025,3,164,10,11,"Carbon County, Pennsylvania",64749,"Carbon County, Pennsylvania",5.119940494638319
42,42027,5,80,10,11,"Centre County, Pennsylvania",158172,"Centre County, Pennsylvania",4.06077519379845
42,42035,1,27,10,11,"Clinton County, Pennsylvania",37450,"Clinton County, Pennsylvania",5.767595152030618
42,42037,1,91,10,11,"Columbia County, Pennsylvania",64727,"Columbia County, Pennsylvania",4.462235462049277
42,42041,6,379,10,11,"Cumberland County, Pennsylvania",259469,"Cumberland County, Pennsylvania",3.4586672145743442
42,42043,14,512,10,11,"Dauphin County, Pennsylvania",286401,"Dauphin County, Pennsylvania",4.35853626738577
42,42055,5,224,10,11,"Franklin County, Pennsylvania",155932,"Franklin County, Pennsylvania",3.9187040221340195
42,42057,0,22,10,11,"Fulton County, Pennsylvania",14556,"Fulton County, Pennsylvania",5.2456747404844295
42,42061,1,40,10,11,"Huntingdon County, Pennsylvania",44092,"Huntingdon County, Pennsylvania",5.377049180327869
42,42067,1,19,10,11,"Juniata County, Pennsylvania",23509,"Juniata County, Pennsylvania",2.8327414172163032
42,42069,18,346,10,11,"Lackawanna County, Pennsylvania",215896,"Lackawanna County, Pennsylvania",4.235959189204887
42,42075,10,219,10,11,"Lebanon County, Pennsylvania",143257,"Lebanon County, Pennsylvania",4.897803409380035
42,42079,27,566,10,11,"Luzerne County, Pennsylvania",325594,"Luzerne County, Pennsylvania",6.047516198704104
42,42081,1,100,10,11,"Lycoming County, Pennsylvania",114188,"Lycoming County, Pennsylvania",5.076562781480814
42,42087,3,59,10,11,"Mifflin County, Pennsylvania",46143,"Mifflin County, Pennsylvania",3.5046625712644186
42,42089,6,626,10,11,"Monroe County, Pennsylvania",168327,"Monroe County, Pennsylvania",6.229243650311053
42,42093,0,17,10,11,"Montour County, Pennsylvania",18136,"Montour County, Pennsylvania",1.7035775127768313
42,42097,1,115,10,11,"Northumberland County, Pennsylvania",91647,"Northumberland County, Pennsylvania",4.229321137366318
42,42099,1,48,10,11,"Perry County, Pennsylvania",45842,"Perry County, Pennsylvania",3.3754208754208754
42,42103,1,180,10,11,"Pike County, Pennsylvania",58535,"Pike County, Pennsylvania",7.833148763381321
42,42105,1,9,10,11,"Potter County, Pennsylvania",16396,"Potter County, Pennsylvania",6.769147788565264
42,42107,8,198,10,11,"Schuylkill County, Pennsylvania",143049,"Schuylkill County, Pennsylvania",5.2008752474658015
42,42109,2,29,10,11,"Snyder County, Pennsylvania",39736,"Snyder County, Pennsylvania",2.457522777640975
42,42113,0,6,10,11,"Sullivan County, Pennsylvania",5840,"Sullivan County, Pennsylvania",5.044612216884008
42,42115,0,37,10,11,"Susquehanna County, Pennsylvania",38434,"Susquehanna County, Pennsylvania",6.132573358665822
42,42117,1,40,10,11,"Tioga County, Pennsylvania",41045,"Tioga County, Pennsylvania",5.2121722649257665
42,42119,3,17,10,11,"Union County, Pennsylvania",42681,"Union County, Pennsylvania",2.8566737809883436
42,42127,1,98,10,11,"Wayne County, Pennsylvania",51155,"Wayne County, Pennsylvania",5.110441315398804
42,42131,1,39,10,11,"Wyoming County, Pennsylvania",26069,"Wyoming County, Pennsylvania",4.917908753877582
42,42133,22,878,10,11,"York County, Pennsylvania",456438,"York County, Pennsylvania",4.628500799399291
42,42003,107,2292,10,11,"Allegheny County, Pennsylvania",1250578,"Allegheny County, Pennsylvania",4.857972420798872
42,42005,3,120,10,11,"Armstrong County, Pennsylvania",65558,"Armstrong County, Pennsylvania",5.491722849998418
42,42007,6,343,10,11,"Beaver County, Pennsylvania",168215,"Beaver County, Pennsylvania",5.0552640658647725
42,42009,1,58,10,11,"Bedford County, Pennsylvania",47577,"Bedford County, Pennsylvania",4.464131374243734
42,42013,9,156,10,11,"Blair County, Pennsylvania",122822,"Blair County, Pennsylvania",4.677165620718236
42,42019,16,244,10,11,"Butler County, Pennsylvania",193763,"Butler County, Pennsylvania",4.583995760466348
42,42021,4,254,10,11,"Cambria County, Pennsylvania",133472,"Cambria County, Pennsylvania",5.17809587217044
42,42031,1,50,10,11,"Clarion County, Pennsylvania",37241,"Clarion County, Pennsylvania",5.969508267124758
42,42033,1,117,10,11,"Clearfield County, Pennsylvania",80562,"Clearfield County, Pennsylvania",7.390199240208806
42,42039,9,221,10,11,"Crawford County, Pennsylvania",83938,"Crawford County, Pennsylvania",5.825632784250703
42,42047,0,43,10,11,"Elk County, Pennsylvania",30990,"Elk County, Pennsylvania",6.01119793268935
42,42049,9,647,10,11,"Erie County, Pennsylvania",270876,"Erie County, Pennsylvania",5.412508943028204
42,42051,8,422,10,11,"Fayette County, Pennsylvania",128804,"Fayette County, Pennsylvania",7.314644478574201
42,42053,0,11,10,11,"Forest County, Pennsylvania",6973,"Forest County, Pennsylvania",5.35833891493637
42,42059,0,61,10,11,"Greene County, Pennsylvania",35954,"Greene County, Pennsylvania",4.922491161272776
42,42063,8,90,10,11,"Indiana County, Pennsylvania",83246,"Indiana County, Pennsylvania",7.208966199254507
42,42065,4,73,10,11,"Jefferson County, Pennsylvania",44492,"Jefferson County, Pennsylvania",4.526208205577457
42,42073,12,189,10,11,"Lawrence County, Pennsylvania",86070,"Lawrence County, Pennsylvania",6.367298578199052
42,42083,0,46,10,11,"McKean County, Pennsylvania",40432,"McKean County, Pennsylvania",6.485799067401441
42,42085,5,213,10,11,"Mercer County, Pennsylvania",110652,"Mercer County, Pennsylvania",5.811481218993621
42,42111,10,113,10,11,"Somerset County, Pennsylvania",74129,"Somerset County, Pennsylvania",4.836464857341684
42,42121,1,78,10,11,"Venango County, Pennsylvania",50454,"Venango County, Pennsylvania",6.571787358727501
42,42123,2,63,10,11,"Warren County, Pennsylvania",38587,"Warren County, Pennsylvania",4.380375915896782
42,42125,9,400,10,11,"Washington County, Pennsylvania",209349,"Washington County, Pennsylvania",5.398508605290766
42,42129,24,864,10,11,"Westmoreland County, Pennsylvania",354663,"Westmoreland County, Pennsylvania",4.667918577502382
26,26001,0,18,10,16,"Alcona County, Michigan",10167,"Alcona County, Michigan",6.067114093959732
26,26007,2,51,10,16,"Alpena County, Michigan",28907,"Alpena County, Michigan",7.479601087941976
26,26011,0,33,10,16,"Arenac County, Michigan",15002,"Arenac County, Michigan",6.756131420638593
26,26017,7,359,10,16,"Bay County, Michigan",103856,"Bay County, Michigan",5.9245313251081555
26,26031,0,23,10,16,"Cheboygan County, Michigan",25579,"Cheboygan County, Michigan",7.4203678779721844
26,26035,0,84,10,16,"Clare County, Michigan",30856,"Clare County, Michigan",10.034235409194652
26,26039,0,25,10,16,"Crawford County, Michigan",12988,"Crawford County, Michigan",7.4249872859806745
26,26049,26,2445,10,16,"Genesee County, Michigan",406211,"Genesee County, Michigan",8.936870179024865
26,26051,4,46,10,16,"Gladwin County, Michigan",25386,"Gladwin County, Michigan",6.21929549493049
26,26057,1,76,10,16,"Gratiot County, Michigan",41761,"Gratiot County, Michigan",4.805150017243362
26,26063,13,49,10,16,"Huron County, Michigan",31407,"Huron County, Michigan",5.056609015767174
26,26069,0,35,10,16,"Iosco County, Michigan",25237,"Iosco County, Michigan",7.444366829657719
26,26073,2,90,10,16,"Isabella County, Michigan",64394,"Isabella County, Michigan",7.275074151378666
26,26075,2,412,10,16,"Jackson County, Michigan",160366,"Jackson County, Michigan",6.284419847535336
26,26087,9,182,10,16,"Lapeer County, Michigan",88619,"Lapeer County, Michigan",5.880833274618944
26,26091,4,215,10,16,"Lenawee County, Michigan",99423,"Lenawee County, Michigan",4.838503766117707
26,26093,10,302,10,16,"Livingston County, Michigan",193866,"Livingston County, Michigan",3.8488101345751606
26,26099,41,3330,10,16,"Macomb County, Michigan",881217,"Macomb County, Michigan",5.585768314393771
26,26111,2,217,10,16,"Midland County, Michigan",83494,"Midland County, Michigan",4.472987155779899
26,26115,5,361,10,16,"Monroe County, Michigan",154809,"Monroe County, Michigan",4.954200329649544
26,26119,0,26,10,16,"Montmorency County, Michigan",9153,"Montmorency County, Michigan",7.161496085821978
26,26125,126,3370,10,16,"Oakland County, Michigan",1274395,"Oakland County, Michigan",4.659781959708985
26,26129,1,68,10,16,"Ogemaw County, Michigan",20770,"Ogemaw County, Michigan",8.021978021978022
26,26135,0,30,10,16,"Oscoda County, Michigan",8219,"Oscoda County, Michigan",9.333333333333334
26,26137,2,65,10,16,"Otsego County, Michigan",25091,"Otsego County, Michigan",5.65653134024121
26,26141,2,13,10,16,"Presque Isle County, Michigan",12982,"Presque Isle County, Michigan",6.3768115942028984
26,26143,1,64,10,16,"Roscommon County, Michigan",23459,"Roscommon County, Michigan",8.362248438584317
26,26145,7,999,10,16,"Saginaw County, Michigan",190124,"Saginaw County, Michigan",6.517815589634154
26,26147,10,413,10,16,"St. Clair County, Michigan",160383,"St. Clair County, Michigan",6.627924837437919
26,26151,2,86,10,16,"Sanilac County, Michigan",40611,"Sanilac County, Michigan",6.08472534953134
26,26155,6,226,10,16,"Shiawassee County, Michigan",68094,"Shiawassee County, Michigan",3.9516981132075473
26,26157,1,168,10,16,"Tuscola County, Michigan",53323,"Tuscola County, Michigan",6.63444458214566
26,26161,11,646,10,16,"Washtenaw County, Michigan",372258,"Washtenaw County, Michigan",4.542764505637358
26,26163,80,9403,10,16,"Wayne County, Michigan",1793561,"Wayne County, Michigan",8.90257524688433
26,26003,0,2,10,16,"Alger County, Michigan",8842,"Alger County, Michigan",4.702891642834445
26,26005,8,170,10,16,"Allegan County, Michigan",120502,"Allegan County, Michigan",3.3965093369135007
26,26009,1,38,10,16,"Antrim County, Michigan",23431,"Antrim County, Michigan",4.242311967395332
26,26013,0,2,10,16,"Baraga County, Michigan",8158,"Baraga County, Michigan",4.112209116990756
26,26015,1,83,10,16,"Barry County, Michigan",62423,"Barry County, Michigan",5.313675044528003
26,26019,0,17,10,16,"Benzie County, Michigan",17970,"Benzie County, Michigan",4.892785215021917
26,26021,8,256,10,16,"Berrien County, Michigan",154316,"Berrien County, Michigan",6.169879184727474
26,26023,3,90,10,16,"Branch County, Michigan",44862,"Branch County, Michigan",5.162680899107051
26,26025,3,287,10,16,"Calhoun County, Michigan",134310,"Calhoun County, Michigan",6.389471378047635
26,26027,1,78,10,16,"Cass County, Michigan",51589,"Cass County, Michigan",5.79476068544416
26,26029,0,27,10,16,"Charlevoix County, Michigan",26054,"Charlevoix County, Michigan",4.822412737293325
26,26033,3,28,10,16,"Chippewa County, Michigan",36785,"Chippewa County, Michigan",8.993478877232775
26,26037,11,128,10,16,"Clinton County, Michigan",79128,"Clinton County, Michigan",3.422203553161523
26,26041,4,50,10,16,"Delta County, Michigan",36903,"Delta County, Michigan",5.1134914562611575
26,26043,0,13,10,16,"Dickinson County, Michigan",25947,"Dickinson County, Michigan",3.81609577652145
26,26045,5,255,10,16,"Eaton County, Michigan",109175,"Eaton County, Michigan",4.6018979080678735
26,26047,1,46,10,16,"Emmet County, Michigan",34112,"Emmet County, Michigan",3.9808265622259893
26,26053,0,25,10,16,"Gogebic County, Michigan",14380,"Gogebic County, Michigan",4.490500863557858
26,26055,5,140,10,16,"Grand Traverse County, Michigan",95238,"Grand Traverse County, Michigan",3.8033735332464147
26,26059,0,90,10,16,"Hillsdale County, Michigan",45746,"Hillsdale County, Michigan",4.066279870193726
26,26061,1,15,10,16,"Houghton County, Michigan",37361,"Houghton County, Michigan",5.862708719851577
26,26065,4,643,10,16,"Ingham County, Michigan",284900,"Ingham County, Michigan",6.75296530639887
26,26067,1,91,10,16,"Ionia County, Michigan",66804,"Ionia County, Michigan",5.103284577880421
26,26071,0,11,10,16,"Iron County, Michigan",11631,"Iron County, Michigan",5.162565905096661
26,26077,7,527,10,16,"Kalamazoo County, Michigan",261670,"Kalamazoo County, Michigan",6.231856284025013
26,26079,0,29,10,16,"Kalkaska County, Michigan",17939,"Kalkaska County, Michigan",5.922058074375955
26,26081,34,934,10,16,"Kent County, Michigan",657974,"Kent County, Michigan",4.598307918046698
26,26083,0,1,10,16,"Keweenaw County, Michigan",2046,"Keweenaw County, Michigan",5.614035087719298
26,26085,0,18,10,16,"Lake County, Michigan",12096,"Lake County, Michigan",5.797795879252516
26,26089,1,8,10,16,"Leelanau County, Michigan",22301,"Leelanau County, Michigan",4.147012578616352
26,26095,0,7,10,16,"Luce County, Michigan",5339,"Luce County, Michigan",6.640454346876365
26,26097,0,7,10,16,"Mackinac County, Michigan",10834,"Mackinac County, Michigan",9.22486879289463
26,26101,0,45,10,16,"Manistee County, Michigan",25032,"Manistee County, Michigan",7.296055151283033
26,26103,0,60,10,16,"Marquette County, Michigan",66017,"Marquette County, Michigan",5.833000399520575
26,26105,0,35,10,16,"Mason County, Michigan",29052,"Mason County, Michigan",4.5185746777862015
26,26107,4,60,10,16,"Mecosta County, Michigan",39714,"Mecosta County, Michigan",6.202058942268874
26,26109,0,14,10,16,"Menominee County, Michigan",23502,"Menominee County, Michigan",5.374911158493248
26,26113,0,22,10,16,"Missaukee County, Michigan",15052,"Missaukee County, Michigan",7.85393421243298
26,26117,3,120,10,16,"Montcalm County, Michigan",66614,"Montcalm County, Michigan",4.047425808955856
26,26121,3,314,10,16,"Muskegon County, Michigan",175824,"Muskegon County, Michigan",7.208744915746659
26,26123,5,77,10,16,"Newaygo County, Michigan",49978,"Newaygo County, Michigan",5.210622710622711
26,26127,1,21,10,16,"Oceana County, Michigan",26659,"Oceana County, Michigan",5.965981213505966
26,26131,0,8,10,16,"Ontonagon County, Michigan",5816,"Ontonagon County, Michigan",5.934997644842205
26,26133,0,34,10,16,"Osceola County, Michigan",22891,"Osceola County, Michigan",7.6135898485468685
26,26139,8,318,10,16,"Ottawa County, Michigan",296200,"Ottawa County, Michigan",4.030112022366
26,26149,1,127,10,16,"St. Joseph County, Michigan",60939,"St. Joseph County, Michigan",4.208104999661728
26,26153,1,5,10,16,"Schoolcraft County, Michigan",8047,"Schoolcraft County, Michigan",7.425294295200724
26,26159,6,120,10,16,"Van Buren County, Michigan",75587,"Van Buren County, Michigan",5.160394314035183
26,26165,1,72,10,16,"Wexford County, Michigan",33673,"Wexford County, Michigan",6.0681357483816125
39,39003,2,201,10,0,"Allen County, Ohio",102206,"Allen County, Ohio",5.637817721118061
39,39005,1,115,10,0,"Ashland County, Ohio",52447,"Ashland County, Ohio",3.783158601649069
39,39007,4,332,10,0,"Ashtabula County, Ohio",97574,"Ashtabula County, Ohio",7.159137530200119
39,39011,2,89,10,0,"Auglaize County, Ohio",46422,"Auglaize County, Ohio",3.292489789113945
39,39019,1,64,10,0,"Carroll County, Ohio",26721,"Carroll County, Ohio",3.6977620919226757
39,39029,1,413,10,0,"Columbiana County, Ohio",101877,"Columbiana County, Ohio",5.967171301629094
39,39033,1,123,10,0,"Crawford County, Ohio",42025,"Crawford County, Ohio",5.4723357038382
39,39035,75,5938,10,0,"Cuyahoga County, Ohio",1264817,"Cuyahoga County, Ohio",7.446165258397409
39,39039,0,89,10,0,"Defiance County, Ohio",38286,"Defiance County, Ohio",4.412207609677743
39,39043,4,277,10,0,"Erie County, Ohio",75622,"Erie County, Ohio",5.690197425800143
39,39051,1,89,10,0,"Fulton County, Ohio",42713,"Fulton County, Ohio",4.417632974977701
39,39055,8,111,10,0,"Geauga County, Ohio",95397,"Geauga County, Ohio",2.776082977425259
39,39063,0,211,10,0,"Hancock County, Ohio",74920,"Hancock County, Ohio",3.6787604121832036
39,39065,0,59,10,0,"Hardin County, Ohio",30696,"Hardin County, Ohio",5.073563370060039
39,39069,1,44,10,0,"Henry County, Ohio",27662,"Henry County, Ohio",4.513888888888889
39,39075,2,27,10,0,"Holmes County, Ohio",44223,"Holmes County, Ohio",2.3272869505695986
39,39077,1,150,10,0,"Huron County, Ohio",58565,"Huron County, Ohio",4.658634538152611
39,39085,20,704,10,0,"Lake County, Ohio",232603,"Lake County, Ohio",4.786589087358099
39,39093,15,997,10,0,"Lorain County, Ohio",312964,"Lorain County, Ohio",4.893192746577032
39,39095,36,1589,10,0,"Lucas County, Ohio",431279,"Lucas County, Ohio",7.170929767999331
39,39099,7,908,10,0,"Mahoning County, Ohio",228614,"Mahoning County, Ohio",7.91960401979901
39,39101,0,157,10,0,"Marion County, Ohio",65359,"Marion County, Ohio",6.066834402353025
39,39103,11,478,10,0,"Medina County, Ohio",182470,"Medina County, Ohio",2.8553221230933685
39,39107,1,53,10,0,"Mercer County, Ohio",42528,"Mercer County, Ohio",2.497146770143803
39,39123,2,121,10,0,"Ottawa County, Ohio",40364,"Ottawa County, Ohio",3.699522807737698
39,39125,1,42,10,0,"Paulding County, Ohio",18806,"Paulding County, Ohio",4.501022959763582
39,39133,6,448,10,0,"Portage County, Ohio",161791,"Portage County, Ohio",5.802792812053426
39,39137,0,28,10,0,"Putnam County, Ohio",34451,"Putnam County, Ohio",3.158072506192299
39,39139,3,367,10,0,"Richland County, Ohio",124936,"Richland County, Ohio",5.7085316733797145
39,39143,0,167,10,0,"Sandusky County, Ohio",58896,"Sandusky County, Ohio",4.517032835616907
39,39147,2,155,10,0,"Seneca County, Ohio",55069,"Seneca County, Ohio",4.1560217336547804
39,39151,14,1452,10,0,"Stark County, Ohio",374853,"Stark County, Ohio",5.145461743400991
39,39153,30,2089,10,0,"Summit County, Ohio",540428,"Summit County, Ohio",5.81572665033075
39,39155,7,738,10,0,"Trumbull County, Ohio",201977,"Trumbull County, Ohio",4.8099716209448555
39,39157,4,231,10,0,"Tuscarawas County, Ohio",93263,"Tuscarawas County, Ohio",5.518027897183964
39,39161,0,62,10,0,"Van Wert County, Ohio",28931,"Van Wert County, Ohio",5.086266390614217
39,39169,6,250,10,0,"Wayne County, Ohio",116894,"Wayne County, Ohio",3.3449807729451635
39,39171,1,88,10,0,"Williams County, Ohio",37102,"Williams County, Ohio",3.829973228432497
39,39173,10,319,10,0,"Wood County, Ohio",132248,"Wood County, Ohio",4.879046554122235
39,39175,0,52,10,0,"Wyandot County, Ohio",21900,"Wyandot County, Ohio",3.2838154808444098
39,39001,3,66,10,0,"Adams County, Ohio",27477,"Adams County, Ohio",6.602587136183974
39,39009,1,61,10,0,"Athens County, Ohio",62431,"Athens County, Ohio",5.8420589098737645
39,39013,0,118,10,0,"Belmont County, Ohio",66497,"Belmont County, Ohio",5.608634688753384
39,39015,2,123,10,0,"Brown County, Ohio",43676,"Brown County, Ohio",4.351691775747098
39,39017,21,926,10,0,"Butler County, Ohio",390357,"Butler County, Ohio",4.932786102107594
39,39021,0,117,10,0,"Champaign County, Ohio",38714,"Champaign County, Ohio",5.807594145528413
39,39023,0,383,10,0,"Clark County, Ohio",136001,"Clark County, Ohio",6.811203416512103
39,39025,15,557,10,0,"Clermont County, Ohio",208601,"Clermont County, Ohio",4.229424671798877
39,39027,2,110,10,0,"Clinton County, Ohio",42018,"Clinton County, Ohio",5.603303404234888
39,39031,3,77,10,0,"Coshocton County, Ohio",36612,"Coshocton County, Ohio",6.11792876384316
39,39037,0,117,10,0,"Darke County, Ohio",51881,"Darke County, Ohio",2.7339766219502626
39,39041,18,333,10,0,"Delaware County, Ohio",214124,"Delaware County, Ohio",2.541060943325364
39,39045,6,500,10,0,"Fairfield County, Ohio",158921,"Fairfield County, Ohio",3.8939361119251794
39,39047,0,106,10,0,"Fayette County, Ohio",28951,"Fayette County, Ohio",4.940923737916219
39,39049,56,4392,10,0,"Franklin County, Ohio",1323807,"Franklin County, Ohio",4.847732720804598
39,39053,1,15,10,0,"Gallia County, Ohio",29220,"Gallia County, Ohio",4.491597614806784
39,39057,3,355,10,0,"Greene County, Ohio",167966,"Greene County, Ohio",5.102816137007779
39,39059,1,111,10,0,"Guernsey County, Ohio",38438,"Guernsey County, Ohio",5.0084507042253525
39,39061,48,2477,10,0,"Hamilton County, Ohio",830639,"Hamilton County, Ohio",5.383129902889298
39,39067,1,29,10,0,"Harrison County, Ohio",14483,"Harrison County, Ohio",5.93671679197995
39,39071,9,123,10,0,"Highland County, Ohio",43317,"Highland County, Ohio",4.812255003094697
39,39073,1,97,10,0,"Hocking County, Ohio",28050,"Hocking County, Ohio",3.807332640641235
39,39079,0,83,10,0,"Jackson County, Ohio",32653,"Jackson County, Ohio",6.902097433491925
39,39081,2,129,10,0,"Jefferson County, Ohio",65249,"Jefferson County, Ohio",5.609854063462311
39,39083,4,123,10,0,"Knox County, Ohio",62721,"Knox County, Ohio",4.205638255829271
39,39087,1,81,10,0,"Lawrence County, Ohio",58240,"Lawrence County, Ohio",4.976665751598102
39,39089,7,518,10,0,"Licking County, Ohio",178519,"Licking County, Ohio",3.7285709416856956
39,39091,5,129,10,0,"Logan County, Ohio",46150,"Logan County, Ohio",4.472111106117129
39,39097,2,136,10,0,"Madison County, Ohio",43824,"Madison County, Ohio",3.841991341991342
39,39105,0,21,10,0,"Meigs County, Ohio",22210,"Meigs County, Ohio",8.32618945563652
39,39109,5,299,10,0,"Miami County, Ohio",108774,"Miami County, Ohio",4.169224758609142
39,39111,0,6,10,0,"Monroe County, Ohio",13385,"Monroe County, Ohio",4.74160895045285
39,39113,21,1916,10,0,"Montgomery County, Ohio",537309,"Montgomery County, Ohio",6.263960119882234
39,39115,0,26,10,0,"Morgan County, Ohio",13802,"Morgan County, Ohio",3.9857420609202854
39,39117,0,85,10,0,"Morrow County, Ohio",34950,"Morrow County, Ohio",2.6619733802661973
39,39119,2,329,10,0,"Muskingum County, Ohio",86410,"Muskingum County, Ohio",5.298549586472624
39,39121,0,13,10,0,"Noble County, Ohio",14115,"Noble County, Ohio",4.769065520945221
39,39127,0,94,10,0,"Perry County, Ohio",35408,"Perry County, Ohio",6.118169483162699
39,39129,1,187,10,0,"Pickaway County, Ohio",58539,"Pickaway County, Ohio",4.43549932911635
39,39131,1,81,10,0,"Pike County, Ohio",27088,"Pike County, Ohio",5.049969045723888
39,39135,3,119,10,0,"Preble County, Ohio",40999,"Preble County, Ohio",3.244227834391769
39,39141,2,256,10,0,"Ross County, Ohio",77093,"Ross County, Ohio",6.032595475553394
39,39145,1,190,10,0,"Scioto County, Ohio",74008,"Scioto County, Ohio",6.942835729372487
39,39149,2,106,10,0,"Shelby County, Ohio",48230,"Shelby County, Ohio",5.2091799218236
39,39159,1,115,10,0,"Union County, Ohio",62784,"Union County, Ohio",2.787203900767634
39,39163,0,34,10,0,"Vinton County, Ohio",12800,"Vinton County, Ohio",5.755764304013663
39,39165,18,446,10,0,"Warren County, Ohio",242337,"Warren County, Ohio",3.424438112259522
39,39167,0,80,10,0,"Washington County, Ohio",59771,"Washington County, Ohio",4.5581851281333146
42,42011,19,757,11,11,"Berks County, Pennsylvania",428849,"Berks County, Pennsylvania",5.580697266849396
42,42017,34,944,11,11,"Bucks County, Pennsylvania",646538,"Bucks County, Pennsylvania",4.165563676123612
42,42029,34,544,11,11,"Chester County, Pennsylvania",534413,"Chester County, Pennsylvania",4.105560527100771
42,42045,22,819,11,11,"Delaware County, Pennsylvania",576830,"Delaware County, Pennsylvania",6.185421849122642
42,42071,29,471,11,11,"Lancaster County, Pennsylvania",552984,"Lancaster County, Pennsylvania",3.61713889348577
42,42077,20,600,11,11,"Lehigh County, Pennsylvania",374557,"Lehigh County, Pennsylvania",6.205591009916151
42,42091,42,990,11,11,"Montgomery County, Pennsylvania",856553,"Montgomery County, Pennsylvania",4.4832466071303
42,42095,15,566,11,11,"Northampton County, Pennsylvania",312951,"Northampton County, Pennsylvania",4.576575210954474
42,42101,59,2282,11,11,"Philadelphia County, Pennsylvania",1603797,"Philadelphia County, Pennsylvania",8.789004353231446
42,42001,6,177,11,11,"Adams County, Pennsylvania",103852,"Adams County, Pennsylvania",3.851503759398496
